Q09228	Q09228
Q09961	Q09961
Q10B19	Q10B19
Q1RNF8	Q1RNF8
Q20709	Q20709
Q22717	Q22717
Q22795	Q22795
Q22795	Q9NQR1
Q24119	Q24119
Q24119	Q14190
Q24119	Q9QZQ0
Q24119	Q8IXF0
Q24119	P05709
Q24119	P97459
Q24472	Q24472
Q27934	Q27934
Q336N8	Q336N8
Q336N8	Q8GUI6
Q336N8	F4I6G4
Q336N8	Q53WJ1
Q336N8	Q5N712
Q336N8	Q9STM3
Q336N8	C0SUT9
Q58FA4	Q58FA4
Q58FA4	A0AVK6
Q58FA4	Q6S7F2
Q58FA4	Q96AV8
Q5IBH7	Q5IBH7
Q5IBH7	Q5MJ70
Q5XVF0	Q5XVF0
Q5XVG3	Q5XVG3
Q62318	Q62318
Q62318	Q13263
Q6IDA6	Q6IDA6
Q6K271	Q6K271
Q6K271	O04425
Q6NXH3	Q6NXH3
Q6NXH3	Q86WP2
Q6P6J4	Q6P6J4
Q6P6J4	Q6NS38
Q6P6J4	Q96Q83
Q6RI63	Q6RI63
Q6S591	Q6S591
Q708Y0	Q708Y0
Q708Y0	Q9SKK0
Q7KMJ6	Q7KMJ6
Q7KMJ6	Q8NDT2
Q7KMJ6	Q0VBL3
Q7KMJ6	Q96T37
Q7TSH3	Q7TSH3
Q84JG2	Q84JG2
Q84V03	Q84V03
Q8BGD7	Q8BGD7
Q8BGW1	Q8BGW1
Q8BGW1	Q9C0B1
Q8BWM0	Q8BWM0
Q8BZ97	Q8BZ97
Q8BZ97	Q9NQV8
Q8CHP0	Q8CHP0
Q8IRW8	Q8IRW8
Q8L983	Q8L983
Q8L983	Q8L8T7
Q8LBM2	Q8LBM2
Q8LC79	Q8LC79
Q8LGU6	Q8LGU6
Q8LGU6	Q06AN9
Q8LGU6	P10505
Q8LGU6	P30260
Q8LGU6	P38042
Q8LL04	Q8LL04
Q8LPQ9	Q8LPQ9
Q8MSU4	Q8MSU4
Q8MSU4	Q7ZYV9
Q8MSU4	Q92797
Q8VEH6	Q8VEH6
Q8W4L5	Q8W4L5
Q91WC0	Q91WC0
Q91WC0	Q86TU7
Q925F4	Q925F4
Q925F4	O94941
Q925J9	Q925J9
Q925J9	Q15648
Q93ZG9	Q93ZG9
Q94KE2	Q94KE2
Q965H3	Q965H3
Q99314	Q99314
Q9C5Q2	Q9C5Q2
Q9C5Q2	Q69TW5
Q9C5Q2	Q9LES3
Q9C5Q2	Q9M7Q4
Q9C5Q2	Q8RZ35
Q9C5Q2	Q8RYD6
Q9C5Q2	Q84JK2
Q9C5Q2	Q9SJN0
Q9C5Q2	P42777
Q9C8J7	Q9C8J7
Q9CQF3	Q9CQF3
Q9CQF3	O43809
Q9D219	Q9D219
Q9D219	Q67FY2
Q9D219	Q86UU0
Q9FNN3	Q9FNN3
Q9FX31	Q9FX31
Q9FX31	P46607
Q9FX31	Q9ZV65
Q9JLR5	Q9JLR5
Q9JMB1	Q9JMB1
Q9LES2	Q9LES2
Q9LES2	Q9LJ04
Q9LMA8	Q9LMA8
Q9LMA8	C6TCZ5
